objectid,id,scheduleid,startrun,gtripid,calendarid,gwheelchairaccessible,gbikesallowed
43949,43649,43649,544.5,437-713-49-8099041,1,,
43950,40647,40647,420.0,381-447-21-8099041,1,,
43951,40648,40648,434.1,381-447-22-8099041,1,,
43952,41655,41655,840.0,383-61-668-8099148,4,,
43953,40649,40649,450.0,381-447-25-8099041,1,,
43954,43650,43650,582.6666666666666,437-713-60-8099041,1,,
43955,41656,41656,900.0,383-61-676-8099043,3,,
43956,40650,40650,464.1,381-447-26-8099041,1,,
43957,43651,43651,624.25,437-713-63-8099041,1,,
43958,41657,41657,900.0,383-61-676-8099148,4,,
43959,40651,40651,480.0,381-447-29-8099041,1,,
43960,43652,43652,663.0833333333334,437-713-74-8099041,1,,
43961,41658,41658,930.0,383-61-677-8099043,3,,
43962,40652,40652,494.5833333333333,381-447-30-8099041,1,,
43963,43653,43653,703.0,437-713-77-8099041,1,,
43964,41659,41659,930.0,383-61-677-8099148,4,,
43965,40653,40653,510.0,381-447-31-8099041,1,,
43966,43654,43654,741.6,437-713-88-8099041,1,,
43967,41660,41660,990.0,383-61-685-8099043,3,,
43968,40654,40654,524.8333333333334,381-447-32-8099041,1,,
43969,43655,43655,782.05,437-713-91-8099041,1,,
43970,41661,41661,990.0,383-61-685-8099148,4,,
43971,40655,40655,540.0,381-447-33-8099041,1,,
43972,43656,43656,300.0,437-81-1-8099042,2,,
43973,41662,41662,960.0,383-61-686-8099043,3,,
43974,40656,40656,555.2833333333333,381-447-34-8099041,1,,
43975,43657,43657,375.0,437-81-13-8099042,2,,
43976,41663,41663,960.0,383-61-686-8099148,4,,
43977,40657,40657,570.0,381-447-35-8099041,1,,
43978,43658,43658,411.5,437-81-20-8099042,2,,
43979,41664,41664,1050.0,383-61-691-8099043,3,,
43980,40658,40658,585.2833333333333,381-447-36-8099041,1,,
43981,43659,43659,448.5,437-81-27-8099042,2,,
43982,41665,41665,1050.0,383-61-691-8099148,4,,
43983,40659,40659,600.0,381-447-37-8099041,1,,
43984,43660,43660,486.0,437-81-34-8099042,2,,
43985,41666,41666,1020.0,383-61-694-8099043,3,,
43986,40660,40660,614.2833333333333,381-447-38-8099041,1,,
43987,43661,43661,521.0,437-81-41-8099042,2,,
43988,41667,41667,1020.0,383-61-694-8099148,4,,
43989,40661,40661,630.0,381-447-39-8099041,1,,
43990,43662,43662,334.3333333333333,437-81-6-8099042,2,,
43991,41668,41668,1110.0,383-61-699-8099043,3,,
43992,40662,40662,644.2833333333333,381-447-40-8099041,1,,
43993,43663,43663,300.0,437-86-1-8099041,1,,
43994,41669,41669,1110.0,383-61-699-8099148,4,,
43995,40663,40663,660.0,381-447-41-8099041,1,,
43996,43664,43664,337.4,437-86-10-8099041,1,,
43997,41670,41670,1080.0,383-61-700-8099043,3,,
43998,40664,40664,674.2833333333333,381-447-42-8099041,1,,
43999,43665,43665,809.4,437-86-100-8099041,1,,
44000,41671,41671,1080.0,383-61-700-8099148,4,,
44001,40665,40665,690.0,381-447-43-8099041,1,,
44002,43666,43666,849.85,437-86-103-8099041,1,,
44003,41672,41672,1140.0,383-61-708-8099043,3,,
44004,43667,43667,888.5,437-86-114-8099041,1,,
44005,40666,40666,704.2833333333333,381-447-44-8099041,1,,
44006,43668,43668,928.55,437-86-117-8099041,1,,
44007,41673,41673,1140.0,383-61-708-8099148,4,,
44008,40667,40667,720.0,381-447-45-8099041,1,,
44009,43669,43669,968.8333333333334,437-86-128-8099041,1,,
44010,41674,41674,1170.0,383-61-709-8099043,3,,
44011,40668,40668,735.2833333333333,381-447-46-8099041,1,,
44012,43670,43670,1015.3,437-86-133-8099041,1,,
44013,41675,41675,1170.0,383-61-709-8099148,4,,
44014,40669,40669,750.0,381-447-47-8099041,1,,
44015,43671,43671,1055.7,437-86-144-8099041,1,,
44016,41676,41676,1200.0,383-61-716-8099043,3,,
44017,40670,40670,765.2833333333333,381-447-48-8099041,1,,
44018,43672,43672,1098.55,437-86-149-8099041,1,,
44019,41677,41677,1200.0,383-61-716-8099148,4,,
44020,40671,40671,780.0,381-447-49-8099041,1,,
44021,43673,43673,375.0,437-86-15-8099041,1,,
44022,41678,41678,1230.0,383-61-717-8099043,3,,
44023,40672,40672,300.0,381-447-5-8099041,1,,
44024,43674,43674,1139.1833333333334,437-86-160-8099041,1,,
44025,41679,41679,1230.0,383-61-717-8099148,4,,
44026,40673,40673,794.2833333333333,381-447-50-8099041,1,,
44027,43675,43675,1181.55,437-86-165-8099041,1,,
44028,41680,41680,1290.0,383-61-723-8099043,3,,
44029,40674,40674,810.0,381-447-51-8099041,1,,
44030,43676,43676,412.5,437-86-26-8099041,1,,
44031,41681,41681,1290.0,383-61-723-8099148,4,,
44032,40675,40675,824.2833333333333,381-447-52-8099041,1,,
44033,43677,43677,451.0,437-86-31-8099041,1,,
44034,41682,41682,1260.0,383-61-724-8099043,3,,
44035,40676,40676,840.0,381-447-53-8099041,1,,
44036,43678,43678,489.03333333333336,437-86-42-8099041,1,,
44037,41683,41683,1260.0,383-61-724-8099148,4,,
44038,43679,43679,533.5,437-86-47-8099041,1,,
44039,40677,40677,854.2833333333333,381-447-54-8099041,1,,
44040,40678,40678,870.0,381-447-55-8099041,1,,
44041,41684,41684,1320.0,383-61-732-8099043,3,,
44042,40679,40679,884.2833333333333,381-447-56-8099041,1,,
44043,43680,43680,571.3333333333334,437-86-58-8099041,1,,
44044,41685,41685,1320.0,383-61-732-8099148,4,,
44045,40680,40680,313.53333333333336,381-447-6-8099041,1,,
44046,43681,43681,613.0,437-86-61-8099041,1,,
44047,41686,41686,390.0,383-94-10-8099041,1,,
44048,40681,40681,330.0,381-447-9-8099041,1,,
44049,43682,43682,651.8333333333334,437-86-72-8099041,1,,
44050,41687,41687,420.0,383-94-11-8099041,1,,
44051,40682,40682,344.26666666666665,381-52-1329-8099043,3,,
44052,43683,43683,691.75,437-86-75-8099041,1,,
44053,41688,41688,450.0,383-94-14-8099041,1,,
44054,40683,40683,344.26666666666665,381-52-1329-8099148,4,,
44055,43684,43684,730.3,437-86-86-8099041,1,,
44056,41689,41689,480.0,383-94-15-8099041,1,,
44057,40684,40684,348.51666666666665,381-52-1330-8099043,3,,
44058,43685,43685,770.75,437-86-89-8099041,1,,
44059,41690,41690,510.0,383-94-18-8099041,1,,
44060,40685,40685,348.51666666666665,381-52-1330-8099148,4,,
44061,43686,43686,300.0,451-10-1-8099041,1,,
44062,41691,41691,540.0,383-94-19-8099041,1,,
44063,40686,40686,360.0,381-52-1331-8099043,3,,
44064,43687,43687,356.0,451-10-16-8099041,1,,
44065,41692,41692,276.55,383-94-2-8099041,1,,
44066,40687,40687,360.0,381-52-1331-8099148,4,,
44067,43688,43688,411.5,451-10-33-8099041,1,,
44068,41693,41693,570.0,383-94-22-8099041,1,,
44069,40688,40688,371.55,381-52-1332-8099043,3,,
44070,43689,43689,472.0,451-10-52-8099041,1,,
44071,41694,41694,600.0,383-94-23-8099041,1,,
44072,40689,40689,371.55,381-52-1332-8099148,4,,
44073,43690,43690,340.0,451-104-12-8099041,1,,
44074,41695,41695,630.0,383-94-26-8099041,1,,
44075,40690,40690,390.0,381-52-1335-8099043,3,,
44076,43691,43691,394.0,451-104-27-8099041,1,,
44077,41696,41696,660.0,383-94-27-8099041,1,,
44078,40691,40691,390.0,381-52-1335-8099148,4,,
44079,43692,43692,453.5,451-104-46-8099041,1,,
44080,41697,41697,300.0,383-94-3-8099041,1,,
44081,40692,40692,401.55,381-52-1336-8099043,3,,
44082,43693,43693,1053.35,451-109-105-8099041,1,,
44083,41698,41698,690.0,383-94-30-8099041,1,,
44084,40693,40693,401.55,381-52-1336-8099148,4,,
44085,43694,43694,1115.35,451-109-108-8099041,1,,
44086,41699,41699,720.0,383-94-31-8099041,1,,
44087,40694,40694,420.0,381-52-1339-8099043,3,,
44088,43695,43695,1173.6,451-109-135-8099041,1,,
44089,41700,41700,750.0,383-94-34-8099041,1,,
44090,40695,40695,420.0,381-52-1339-8099148,4,,
44091,43696,43696,1114.5,451-11-121-8099041,1,,
44092,41701,41701,780.0,383-94-35-8099041,1,,
44093,40696,40696,431.8833333333333,381-52-1340-8099043,3,,
44094,43697,43697,1174.6,451-11-122-8099041,1,,
44095,41702,41702,810.0,383-94-38-8099041,1,,
44096,40697,40697,431.8833333333333,381-52-1340-8099148,4,,
44097,43698,43698,987.3,451-11-89-8099041,1,,
44098,41703,41703,840.0,383-94-39-8099041,1,,
44099,40698,40698,450.0,381-52-1343-8099043,3,,
44100,43699,43699,1053.35,451-11-92-8099041,1,,
44101,41704,41704,870.0,383-94-42-8099041,1,,
44102,40699,40699,450.0,381-52-1343-8099148,4,,
44103,43700,43700,348.0,451-112-13-8099041,1,,
44104,41705,41705,900.0,383-94-43-8099041,1,,
44105,40700,40700,461.8833333333333,381-52-1344-8099043,3,,
44106,43701,43701,407.0,451-112-32-8099041,1,,
44107,41706,41706,930.0,383-94-46-8099041,1,,
44108,40701,40701,461.8833333333333,381-52-1344-8099148,4,,
44109,43702,43702,464.0,451-112-49-8099041,1,,
44110,41707,41707,960.0,383-94-47-8099041,1,,
44111,40702,40702,480.0,381-52-1347-8099043,3,,
44112,43703,43703,525.0,451-112-64-8099041,1,,
44113,41708,41708,990.0,383-94-50-8099041,1,,
44114,40703,40703,480.0,381-52-1347-8099148,4,,
44115,43704,43704,1092.1,451-116-115-8099041,1,,
44116,41709,41709,1020.0,383-94-51-8099041,1,,
44117,40704,40704,491.71666666666664,381-52-1348-8099043,3,,
44118,43705,43705,1155.0,451-116-118-8099041,1,,
44119,41710,41710,1050.0,383-94-54-8099041,1,,
44120,40705,40705,491.71666666666664,381-52-1348-8099148,4,,
44121,43706,43706,969.1,451-116-85-8099041,1,,
44122,41711,41711,1080.0,383-94-55-8099041,1,,
44123,40706,40706,510.0,381-52-1351-8099043,3,,
44124,43707,43707,1030.1,451-116-86-8099041,1,,
44125,41712,41712,1110.0,383-94-58-8099041,1,,
44126,41713,41713,1140.0,383-94-59-8099041,1,,
44127,41714,41714,330.0,383-94-6-8099041,1,,
44128,41715,41715,1170.0,383-94-62-8099041,1,,
44129,43708,43708,368.0,451-12-20-8099041,1,,
44130,41716,41716,1200.0,383-94-63-8099041,1,,
44131,40707,40707,510.0,381-52-1351-8099148,4,,
44132,43709,43709,308.0,451-12-3-8099041,1,,
44133,40708,40708,521.7166666666667,381-52-1352-8099043,3,,
44134,41717,41717,1230.0,383-94-66-8099041,1,,
44135,43710,43710,424.5,451-12-37-8099041,1,,
44136,40709,40709,521.7166666666667,381-52-1352-8099148,4,,
44137,41718,41718,1260.0,383-94-67-8099041,1,,
44138,43711,43711,488.0,451-12-56-8099041,1,,
44139,40710,40710,540.0,381-52-1355-8099043,3,,
44140,41719,41719,360.0,383-94-7-8099041,1,,
44141,43712,43712,541.0,451-12-67-8099041,1,,
44142,40711,40711,540.0,381-52-1355-8099148,4,,
44143,41720,41720,1290.0,383-94-70-8099041,1,,
44144,43713,43713,368.0,451-128-19-8099041,1,,
44145,40712,40712,551.7166666666667,381-52-1356-8099043,3,,
44146,41721,41721,1320.0,383-94-71-8099041,1,,
44147,43714,43714,427.5,451-128-38-8099041,1,,
44148,40713,40713,551.7166666666667,381-52-1356-8099148,4,,
44149,41722,41722,1350.0,383-94-74-8099041,1,,
44150,43715,43715,485.53333333333336,451-128-55-8099041,1,,
44151,40714,40714,570.0,381-52-1359-8099043,3,,
44152,41723,41723,1380.0,383-94-75-8099041,1,,
44153,43716,43716,543.0,451-128-68-8099041,1,,
44154,40715,40715,570.0,381-52-1359-8099148,4,,
44155,41724,41724,279.0,383-98-1-8099041,1,,
44156,43717,43717,300.0,451-175-1-8099042,2,,
44157,40716,40716,581.7166666666667,381-52-1360-8099043,3,,
44158,41725,41725,420.0,383-98-12-8099041,1,,
44159,43718,43718,802.5,451-175-102-8099042,2,,
44160,40717,40717,581.7166666666667,381-52-1360-8099148,4,,
44161,41726,41726,450.0,383-98-13-8099041,1,,
44162,43719,43719,355.0,451-175-14-8099042,2,,
44163,40718,40718,600.0,381-52-1363-8099043,3,,
44164,41727,41727,480.0,383-98-16-8099041,1,,
44165,43720,43720,411.0,451-175-23-8099042,2,,
44166,40719,40719,600.0,381-52-1363-8099148,4,,
44167,41728,41728,510.0,383-98-17-8099041,1,,
44168,43721,43721,466.0,451-175-36-8099042,2,,
44169,40720,40720,612.6333333333333,381-52-1364-8099043,3,,
44170,41729,41729,540.0,383-98-20-8099041,1,,
44171,43722,43722,520.0,451-175-45-8099042,2,,
44172,40721,40721,612.6333333333333,381-52-1364-8099148,4,,
44173,41730,41730,570.0,383-98-21-8099041,1,,
44174,43723,43723,577.0,451-175-58-8099042,2,,
44175,40722,40722,630.0,381-52-1367-8099043,3,,
44176,41731,41731,300.0,383-98-4-8099041,1,,
44177,43724,43724,632.25,451-175-67-8099042,2,,
44178,40723,40723,630.0,381-52-1367-8099148,4,,
44179,41732,41732,330.0,383-98-5-8099041,1,,
44180,43725,43725,689.75,451-175-80-8099042,2,,
44181,40724,40724,642.6333333333333,381-52-1368-8099043,3,,
44182,41733,41733,360.0,383-98-8-8099041,1,,
44183,43726,43726,745.0,451-175-89-8099042,2,,
44184,40725,40725,642.6333333333333,381-52-1368-8099148,4,,
44185,41734,41734,390.0,383-98-9-8099041,1,,
44186,43727,43727,1084.35,451-19-113-8099041,1,,
44187,40726,40726,660.0,381-52-1371-8099043,3,,
44188,41735,41735,510.0,383-99017-619-8099042,2,,
44189,43728,43728,1145.65,451-19-116-8099041,1,,
44190,40727,40727,660.0,381-52-1371-8099148,4,,
44191,41736,41736,570.0,383-99017-627-8099042,2,,
44192,43729,43729,1202.0,451-19-141-8099041,1,,
44193,40728,40728,673.1166666666667,381-52-1372-8099043,3,,
44194,41737,41737,540.0,383-99017-628-8099042,2,,
44195,43730,43730,960.0,451-19-83-8099041,1,,
44196,40729,40729,673.1166666666667,381-52-1372-8099148,4,,
44197,41738,41738,600.0,383-99017-636-8099042,2,,
44198,43731,43731,1022.35,451-19-84-8099041,1,,
44199,40730,40730,690.0,381-52-1375-8099043,3,,
44200,41739,41739,630.0,383-99017-637-8099042,2,,
44201,43732,43732,356.0,451-2-15-8099041,1,,
44202,40731,40731,690.0,381-52-1375-8099148,4,,
44203,41740,41740,690.0,383-99017-645-8099042,2,,
44204,43733,43733,300.0,451-2-2-8099041,1,,
44205,40732,40732,703.1166666666667,381-52-1376-8099043,3,,
44206,41741,41741,660.0,383-99017-646-8099042,2,,
44207,43734,43734,414.5,451-2-34-8099041,1,,
44208,40733,40733,703.1166666666667,381-52-1376-8099148,4,,
44209,41742,41742,750.0,383-99017-651-8099042,2,,
44210,43735,43735,471.0,451-2-51-8099041,1,,
44211,40734,40734,733.8333333333334,381-52-1380-8099043,3,,
44212,41743,41743,720.0,383-99017-654-8099042,2,,
44213,43736,43736,533.5,451-2-66-8099041,1,,
44214,43737,43737,374.5,451-20-21-8099041,1,,
44215,40735,40735,733.8333333333334,381-52-1380-8099148,4,,
44216,43738,43738,434.0,451-20-40-8099041,1,,
44217,41744,41744,810.0,383-99017-659-8099042,2,,
44218,40736,40736,720.5,381-52-1381-8099043,3,,
44219,41745,41745,780.0,383-99017-660-8099042,2,,
44220,40737,40737,720.5,381-52-1381-8099148,4,,
44221,41746,41746,870.0,383-99017-669-8099042,2,,
44222,43739,43739,316.0,451-20-6-8099041,1,,
44223,40738,40738,750.0,381-52-1383-8099043,3,,
44224,41747,41747,840.0,383-99017-670-8099042,2,,
44225,43740,43740,812.75,451-265-104-8099042,2,,
44226,40739,40739,750.0,381-52-1383-8099148,4,,
44227,41748,41748,930.0,383-99017-675-8099042,2,,
44228,43741,43741,365.0,451-265-16-8099042,2,,
44229,40740,40740,763.3333333333334,381-52-1384-8099043,3,,
44230,41749,41749,900.0,383-99017-678-8099042,2,,
44231,43742,43742,420.0,451-265-25-8099042,2,,
44232,40741,40741,763.3333333333334,381-52-1384-8099148,4,,
44233,41750,41750,990.0,383-99017-683-8099042,2,,
44234,43743,43743,310.0,451-265-3-8099042,2,,
44235,40742,40742,792.5,381-52-1388-8099043,3,,
44236,41751,41751,960.0,383-99017-684-8099042,2,,
44237,43744,43744,476.0,451-265-38-8099042,2,,
44238,40743,40743,792.5,381-52-1388-8099148,4,,
44239,41752,41752,1020.0,383-99017-692-8099042,2,,
44240,43745,43745,530.0,451-265-47-8099042,2,,
44241,40744,40744,780.0,381-52-1389-8099043,3,,
44242,41753,41753,1050.0,383-99017-693-8099042,2,,
44243,43746,43746,587.25,451-265-60-8099042,2,,
44244,40745,40745,780.0,381-52-1389-8099148,4,,
44245,41754,41754,1110.0,383-99017-701-8099042,2,,
44246,43747,43747,642.5,451-265-69-8099042,2,,
44247,40746,40746,810.0,381-52-1391-8099043,3,,
44248,41755,41755,1080.0,383-99017-702-8099042,2,,
44249,43748,43748,700.0,451-265-82-8099042,2,,
44250,40747,40747,810.0,381-52-1391-8099148,4,,
44251,41756,41756,1170.0,383-99017-707-8099042,2,,
44252,43749,43749,755.25,451-265-91-8099042,2,,
44253,40748,40748,822.5,381-52-1392-8099043,3,,
44254,41757,41757,1140.0,383-99017-710-8099042,2,,
44255,43750,43750,823.0,451-267-106-8099042,2,,
44256,40749,40749,822.5,381-52-1392-8099148,4,,
44257,41758,41758,1230.0,383-99017-715-8099042,2,,
44258,43751,43751,375.0,451-267-18-8099042,2,,
44259,40750,40750,840.0,381-52-1395-8099043,3,,
44260,41759,41759,1200.0,383-99017-718-8099042,2,,
44261,43752,43752,430.0,451-267-27-8099042,2,,
44262,40751,40751,840.0,381-52-1395-8099148,4,,
44263,41760,41760,1290.0,383-99017-725-8099042,2,,
44264,43753,43753,486.0,451-267-40-8099042,2,,
44265,40752,40752,852.4833333333333,381-52-1396-8099043,3,,
44266,41761,41761,1260.0,383-99017-726-8099042,2,,
44267,43754,43754,540.0,451-267-49-8099042,2,,
44268,40753,40753,852.4833333333333,381-52-1396-8099148,4,,
44269,41762,41762,1350.0,383-99017-731-8099042,2,,
44270,43755,43755,320.0,451-267-5-8099042,2,,
44271,40754,40754,870.0,381-52-1399-8099043,3,,
44272,41763,41763,1320.0,383-99017-734-8099042,2,,
44273,43756,43756,597.5,451-267-62-8099042,2,,
44274,40755,40755,870.0,381-52-1399-8099148,4,,
44275,41764,41764,1380.0,383-99017-738-8099042,2,,
44276,43757,43757,652.75,451-267-71-8099042,2,,
44277,40756,40756,882.4833333333333,381-52-1400-8099043,3,,
44278,41765,41765,600.0,383-99098-24-8099041,1,,
44279,43758,43758,710.25,451-267-84-8099042,2,,
44280,40757,40757,882.4833333333333,381-52-1400-8099148,4,,
44281,41766,41766,630.0,383-99098-25-8099041,1,,
44282,43759,43759,765.5,451-267-93-8099042,2,,
44283,40758,40758,900.0,381-52-1403-8099043,3,,
44284,41767,41767,660.0,383-99098-28-8099041,1,,
44285,43760,43760,1123.1,451-30-123-8099041,1,,
44286,40759,40759,900.0,381-52-1403-8099148,4,,
44287,41768,41768,690.0,383-99098-29-8099041,1,,
44288,43761,43761,1183.0,451-30-124-8099041,1,,
44289,40760,40760,911.95,381-52-1404-8099043,3,,
44290,41769,41769,720.0,383-99098-32-8099041,1,,
44291,43762,43762,996.4,451-30-91-8099041,1,,
44292,40761,40761,911.95,381-52-1404-8099148,4,,
44293,41770,41770,750.0,383-99098-33-8099041,1,,
44294,43763,43763,1061.1,451-30-94-8099041,1,,
44295,40762,40762,930.0,381-52-1407-8099043,3,,
44296,41771,41771,780.0,383-99098-36-8099041,1,,
44297,43764,43764,833.25,451-313-108-8099042,2,,
44298,40763,40763,930.0,381-52-1407-8099148,4,,
44299,41772,41772,810.0,383-99098-37-8099041,1,,
44300,43765,43765,385.0,451-313-20-8099042,2,,
44301,41773,41773,840.0,383-99098-40-8099041,1,,
44302,40764,40764,941.95,381-52-1408-8099043,3,,
44303,43766,43766,440.0,451-313-29-8099042,2,,
44304,40765,40765,941.95,381-52-1408-8099148,4,,
44305,41774,41774,870.0,383-99098-41-8099041,1,,
44306,43767,43767,496.0,451-313-42-8099042,2,,
44307,40766,40766,960.0,381-52-1411-8099043,3,,
44308,41775,41775,900.0,383-99098-44-8099041,1,,
44309,43768,43768,550.25,451-313-51-8099042,2,,
44310,40767,40767,960.0,381-52-1411-8099148,4,,
44311,41776,41776,930.0,383-99098-45-8099041,1,,
44312,43769,43769,607.75,451-313-64-8099042,2,,
44313,40768,40768,972.5,381-52-1412-8099043,3,,
44314,41777,41777,960.0,383-99098-48-8099041,1,,
44315,43770,43770,330.0,451-313-7-8099042,2,,
44316,40769,40769,972.5,381-52-1412-8099148,4,,
44317,41778,41778,990.0,383-99098-49-8099041,1,,
44318,43771,43771,663.0,451-313-73-8099042,2,,
44319,40770,40770,282.15,381-60-1323-8099042,2,,
44320,41779,41779,1020.0,383-99098-52-8099041,1,,
44321,43772,43772,720.5,451-313-86-8099042,2,,
44322,40771,40771,287.98333333333335,381-60-1324-8099042,2,,
44323,41780,41780,1050.0,383-99098-53-8099041,1,,
44324,43773,43773,775.75,451-313-95-8099042,2,,
44325,40772,40772,300.0,381-60-1325-8099042,2,,
44326,41781,41781,1080.0,383-99098-56-8099041,1,,
44327,43774,43774,382.0,451-32-24-8099041,1,,
44328,40773,40773,314.98333333333335,381-60-1326-8099042,2,,
44329,41782,41782,1110.0,383-99098-57-8099041,1,,
44330,43775,43775,437.5,451-32-41-8099041,1,,
44331,40774,40774,330.0,381-60-1327-8099042,2,,
44332,41783,41783,1140.0,383-99098-60-8099041,1,,
44333,43776,43776,497.0,451-32-58-8099041,1,,
44334,40775,40775,344.98333333333335,381-60-1328-8099042,2,,
44335,41784,41784,1170.0,383-99098-61-8099041,1,,
44336,43777,43777,324.0,451-32-7-8099041,1,,
44337,40776,40776,360.0,381-60-1333-8099042,2,,
44338,41785,41785,1200.0,383-99098-64-8099041,1,,
44339,43778,43778,1076.6,451-35-111-8099041,1,,
44340,40777,40777,374.98333333333335,381-60-1334-8099042,2,,
44341,41786,41786,1230.0,383-99098-65-8099041,1,,
44342,43779,43779,1138.6,451-35-114-8099041,1,,
44343,40778,40778,390.0,381-60-1337-8099042,2,,
44344,41787,41787,1260.0,383-99098-68-8099041,1,,
44345,43780,43780,1002.4333333333333,451-35-81-8099041,1,,
44346,40779,40779,404.98333333333335,381-60-1338-8099042,2,,
44347,41788,41788,1290.0,383-99098-69-8099041,1,,
44348,43781,43781,1014.6,451-35-82-8099041,1,,
44349,40780,40780,420.0,381-60-1341-8099042,2,,
44350,41789,41789,1320.0,383-99098-72-8099041,1,,
44351,43782,43782,394.0,451-40-28-8099041,1,,
44352,40781,40781,434.98333333333335,381-60-1342-8099042,2,,
44353,41790,41790,1350.0,383-99098-73-8099041,1,,
44354,43783,43783,450.5,451-40-45-8099041,1,,
44355,40782,40782,450.0,381-60-1345-8099042,2,,
44356,41791,41791,1380.0,383-99098-76-8099041,1,,
44357,43784,43784,332.0,451-40-9-8099041,1,,
44358,40783,40783,464.98333333333335,381-60-1346-8099042,2,,
44359,41792,41792,758.2666666666667,421-132-103-8099043,3,,
44360,43785,43785,395.0,451-441-22-8099042,2,,
44361,40784,40784,480.0,381-60-1349-8099042,2,,
44362,41793,41793,758.2666666666667,421-132-103-8099148,4,,
44363,43786,43786,450.0,451-441-31-8099042,2,,
44364,40785,40785,494.98333333333335,381-60-1350-8099042,2,,
44365,41794,41794,812.45,421-132-126-8099043,3,,
44366,43787,43787,506.06666666666666,451-441-44-8099042,2,,
44367,40786,40786,510.0,381-60-1353-8099042,2,,
44368,41795,41795,812.45,421-132-126-8099148,4,,
44369,43788,43788,560.5,451-441-53-8099042,2,,
44370,40787,40787,524.9833333333333,381-60-1354-8099042,2,,
44371,41796,41796,867.0833333333334,421-132-135-8099043,3,,
44372,43789,43789,618.0,451-441-66-8099042,2,,
44373,40788,40788,540.0,381-60-1357-8099042,2,,
44374,41797,41797,867.0833333333334,421-132-135-8099148,4,,
44375,43790,43790,673.25,451-441-75-8099042,2,,
44376,40789,40789,554.9833333333333,381-60-1358-8099042,2,,
44377,41798,41798,920.2666666666667,421-132-158-8099043,3,,
44378,43791,43791,730.75,451-441-88-8099042,2,,
44379,40790,40790,570.0,381-60-1361-8099042,2,,
44380,41799,41799,920.2666666666667,421-132-158-8099148,4,,
44381,43792,43792,340.0,451-441-9-8099042,2,,
44382,40791,40791,584.9833333333333,381-60-1362-8099042,2,,
44383,41800,41800,377.0,421-132-16-8099043,3,,
44384,43793,43793,786.0,451-441-97-8099042,2,,
44385,40792,40792,600.0,381-60-1365-8099042,2,,
44386,41801,41801,377.0,421-132-16-8099148,4,,
44387,43794,43794,792.25,451-452-100-8099042,2,,
44388,41802,41802,974.5666666666667,421-132-167-8099043,3,,
44389,40793,40793,614.9833333333333,381-60-1366-8099042,2,,
44390,40794,40794,630.0,381-60-1369-8099042,2,,
44391,43795,43795,345.0,451-452-12-8099042,2,,
44392,41803,41803,974.5666666666667,421-132-167-8099148,4,,
44393,40795,40795,644.9833333333333,381-60-1370-8099042,2,,
44394,43796,43796,401.0,451-452-21-8099042,2,,
44395,41804,41804,431.75,421-132-19-8099043,3,,
44396,40796,40796,660.0,381-60-1373-8099042,2,,
44397,43797,43797,456.0,451-452-34-8099042,2,,
44398,41805,41805,431.75,421-132-19-8099148,4,,
44399,40797,40797,674.9833333333333,381-60-1374-8099042,2,,
44400,43798,43798,510.0,451-452-43-8099042,2,,
44401,41806,41806,1029.3,421-132-190-8099043,3,,
44402,40798,40798,690.0,381-60-1377-8099042,2,,
44403,43799,43799,566.75,451-452-56-8099042,2,,
44404,41807,41807,1029.3,421-132-190-8099148,4,,
44405,40799,40799,704.9833333333333,381-60-1378-8099042,2,,
44406,43800,43800,622.0,451-452-65-8099042,2,,
44407,41808,41808,1084.9666666666667,421-132-199-8099043,3,,
44408,40800,40800,720.0,381-60-1379-8099042,2,,
44409,43801,43801,679.5,451-452-78-8099042,2,,
44410,41809,41809,1084.9666666666667,421-132-199-8099148,4,,
44411,40801,40801,735.9833333333333,381-60-1382-8099042,2,,
44412,43802,43802,734.75,451-452-87-8099042,2,,
44413,41810,41810,1140.0333333333333,421-132-222-8099043,3,,
44414,40802,40802,750.0,381-60-1385-8099042,2,,
44415,43803,43803,351.76666666666665,451-455-11-8099042,2,,
44416,41811,41811,1140.0333333333333,421-132-222-8099148,4,,
44417,40803,40803,765.9833333333333,381-60-1386-8099042,2,,
44418,43804,43804,300.0,451-455-2-8099042,2,,
44419,41812,41812,484.25,421-132-40-8099043,3,,
44420,40804,40804,990.0,381-99052-1415-8099043,3,,
44421,43805,43805,406.1333333333333,451-455-24-8099042,2,,
44422,41813,41813,484.25,421-132-40-8099148,4,,
44423,40805,40805,990.0,381-99052-1415-8099148,4,,
44424,43806,43806,460.0,451-455-33-8099042,2,,
44425,41814,41814,538.25,421-132-43-8099043,3,,
44426,40806,40806,1002.5,381-99052-1416-8099043,3,,
44427,43807,43807,516.0333333333333,451-455-46-8099042,2,,
44428,41815,41815,538.25,421-132-43-8099148,4,,
44429,40807,40807,1002.5,381-99052-1416-8099148,4,,
44430,43808,43808,570.75,451-455-55-8099042,2,,
44431,41816,41816,592.25,421-132-64-8099043,3,,
44432,40808,40808,1020.0,381-99052-1419-8099043,3,,
44433,43809,43809,628.25,451-455-68-8099042,2,,
44434,41817,41817,592.25,421-132-64-8099148,4,,
44435,40809,40809,1020.0,381-99052-1419-8099148,4,,
44436,43810,43810,683.5,451-455-77-8099042,2,,
44437,41818,41818,647.75,421-132-71-8099043,3,,
44438,40810,40810,1033.1,381-99052-1420-8099043,3,,
44439,43811,43811,741.0,451-455-90-8099042,2,,
44440,41819,41819,647.75,421-132-71-8099148,4,,
